-0.13542847,-0.09830833,-0.15890278,-0.24609091,-0.18892727,-0.01317045,0.24553056,-0.04191944,-0.0716125,0.01313333,-0.04451181,0.13228889,0.13555417,-0.44081749,-0.00185038,0.65784053,0.24153706,-0.28982765
0.18814731,0.16522707,0.27576405,0.02381991,-0.13284784,0.01316147,-0.06148905,-0.19155124,-0.28035475,0.19660165,-0.10396198,-0.10978471,-0.03511095,0.10842938,0.02168624,0.00558904,-0.01428079,0.15879055
0.30084215,0.17305909,-0.15643512,0.11349048,-0.04782857,0.05827013,-0.31882273,0.15021033,-0.17275455,-0.00662273,-0.1583124,0.17700909,0.08175974,-0.13535297,0.03063896,0.06978658,0.037473,-0.07581169
-0.41124167,-0.0671537,-0.00805247,0.17808235,-0.04218039,-0.05700425,0.25314167,-0.06621667,0.19902963,0.01669259,-0.04621142,0.0403608,-0.0443049,0.30971454,-0.01680686,-0.2169842,-0.16738807,0.05191645
0.18905509,0.13289306,0.0316392,0.06036944,0.05439571,-0.16469905,-0.2296875,0.2278534,-0.10837639,-0.13432407,-0.03125093,0.04379722,-0.07798456,-0.07746996,-0.11765884,0.07995561,0.08413416,-0.00713106
-0.00753794,0.05145773,-0.00398245,-0.04226383,0.00592524,-0.12664001,0.10091565,-0.07728343,-0.21235891,0.26087002,0.04498416,-0.05695023,-0.10423537,0.22173886,0.12637111,-0.2043611,0.06656018,0.03521171
0.3252631,0.03633868,0.20272263,-0.06189615,-0.02656937,-0.04955313,-0.3699749,-0.07483663,0.01786639,-0.01354527,-0.11016406,0.01923992,0.10352329,-0.29312691,0.02756304,0.32937291,-0.0690178,-0.00848122
-0.35137656,0.04039336,-0.23046406,0.11281333,-0.11256333,-0.02786417,0.18158984,0.29181094,0.16548359,-0.16217266,0.09284844,-0.00456641,0.04649766,-0.06158344,-0.05764901,0.08394724,-0.1376001,0.04878557
0.23797163,0.1117371,0.09044022,0.19809195,0.03040189,-0.06147244,-0.22635142,-0.06156428,-0.10553003,-0.0505112,-0.06036915,0.07642066,-0.14861404,0.09115333,-0.03262881,-0.04895176,-0.16913493,0.14579417
0.54002703,0.31866862,-0.06120151,0.82889427,0.44651522,-0.00394783,-0.58906919,0.18506597,-0.22951758,-0.19432798,-0.19447146,0.07227316,-0.67820343,-0.1161993,-0.48738584,0.03708907,-0.42969298,0.34520389
-0.39022367,-0.37982433,-0.03588291,0.17917024,0.13152159,-0.06040175,0.27384083,0.25688028,0.50075437,-0.31273261,0.13072735,0.03428889,-0.13594079,-0.0250195,-0.21308168,0.13632386,-0.03308448,-0.03528943
-0.04626964,-0.23565306,-0.0549551,0.23744444,-0.01550794,0.07629696,0.07554464,0.32783571,0.23784337,-0.33587806,-0.22137742,0.35139579,-0.07396323,0.02902718,-0.12053016,0.0448367,-0.21555165,0.09127757
0.12913077,0.46323136,-0.11142189,-0.11903333,0.27924423,-0.27920705,-0.43133846,0.03649231,-0.10070947,0.14992249,0.11372663,-0.1291858,-0.34766282,0.42635064,0.06182821,-0.11156997,-0.04967308,0.19968964
0.20030059,0.29497741,0.05606849,-0.10559397,-0.16850579,0.05701096,-0.40469037,-0.00298656,-0.18038347,0.01216457,-0.17903484,0.19368181,-0.01086776,-0.1039372,0.23191574,0.0528475,0.03531932,-0.02224523
-0.19867732,-0.00666692,-0.11526125,-0.7221834,-0.41429249,-0.12287945,0.1282327,0.1010535,0.06574386,-0.03110643,0.19873762,-0.04435841,0.64483658,0.18835764,0.40012077,-0.20385311,-0.05733031,0.17732732
0.02397598,0.11274043,0.03414687,-0.19734647,0.12909103,-0.16197258,-0.00174043,0.13633906,0.10759277,-0.11021719,-0.13607344,0.09046719,-0.05137709,0.11948682,0.1094219,-0.17197593,0.12520063,0.15249735
-0.20021481,-0.12367778,-0.06238025,-0.10681667,0.09495,-0.24080139,0.16342963,-0.37345802,0.13657778,0.3075037,0.27788519,-0.17271481,-0.00267963,0.05300586,-0.0700338,-0.0337588,0.3340142,-0.24280463
0.02552589,-0.11162143,0.06994898,-0.29506759,-0.13553333,-0.0525873,0.02313482,-0.02070357,0.07883571,-0.05690714,0.04872117,-0.10371964,0.20215648,-0.20215893,0.24658333,0.07122328,0.30750668,-0.30998122
0.22308611,-0.0309304,0.28509861,0.07395841,0.03486683,0.19734976,-0.11097284,-0.04044907,0.02042222,-0.04262315,-0.1555375,0.02440856,-0.12683944,0.16640402,-0.00390674,-0.14042827,-0.02757217,-0.02055731
0.28131836,0.07456836,0.04399795,0.28157036,0.23063589,0.09267964,-0.23658398,-0.08491074,-0.23254648,0.13881543,-0.08800527,0.15135215,-0.22616148,-0.17805904,-0.20412721,0.03771111,-0.28253313,0.17716685
0.04682044,-0.07433333,0.09745778,0.05780238,-0.00252857,-0.0625919,0.23686756,-0.27676889,-0.22178,0.06134,0.12858844,-0.13170978,-0.14920238,-0.33105432,-0.0823381,0.41285476,0.03765949,-0.30175952
-0.23212222,-0.13567222,0.07256181,0.00988182,0.09503939,-0.25805909,0.25673611,-0.26993611,0.09598819,0.19381597,0.23074236,-0.19199722,0.03535051,0.32507475,-0.14588813,-0.10076256,0.48143763,-0.39294514
-0.04297111,-0.018058,-0.27448489,-0.39563563,-0.09618345,0.00105195,0.04210333,-0.05504111,0.02792533,0.119324,0.01643978,-0.02243467,0.21133609,-0.26110835,0.17855563,0.10894382,0.16574567,-0.03859664
0.10480869,0.11405898,0.03582285,0.22185242,0.40753468,-0.01446825,-0.23205059,-0.12624863,0.05484434,-0.07766055,-0.22596768,0.18262637,-0.33117104,-0.14154789,-0.45017295,0.07612046,0.15919374,0.07885826
-0.0682759,-0.11624321,-0.09483684,0.00737047,-0.13805146,0.01775,0.11632992,-0.13386233,0.10255291,0.00986898,-0.07409474,0.13190526,0.13775512,-0.02442018,0.04344284,0.04158099,0.08666901,-0.13977807
0.03824059,0.17089722,-0.035225,-0.01814571,-0.09871429,-0.08310905,-0.05027917,-0.19792685,-0.09676019,0.16171667,0.1583162,-0.15156806,0.02590275,0.23235029,0.13231942,-0.12565603,0.01196981,-0.11920317
