0.08837233,0.0,0.08837233,0.11782977,0.0,0.08837233,0.0,0.05891489,0.05891489,0.2062021,0.0,0.05891489,0.05891489,0.0,0.02945744,0.08837233,0.02945744,0.02945744,0.0,0.0,-0.02127268,-0.02012029,0.02043168,-0.01840354,0.0083082,0.02950356
0.08899521,0.0,0.05933014,0.11866028,0.0,0.08899521,0.02966507,0.08899521,0.05933014,0.20765548,0.0,0.05933014,0.05933014,0.0,0.05933014,0.02966507,0.02966507,0.02966507,0.0,0.0,-0.0290679,-0.03287159,0.01948914,-0.0131895,0.01800877,0.02901872
0.08848217,0.0,0.05898811,0.11797622,0.0,0.08848217,0.0,0.08848217,0.05898811,0.20645839,0.0,0.05898811,0.05898811,0.0,0.02949406,0.08848217,0.02949406,0.02949406,0.0,0.0,-0.02212506,-0.02591321,0.02011339,-0.01317739,0.00908284,0.02922153
0.09483014,0.0,0.06322009,0.12644019,0.0,0.06322009,0.0,0.06322009,0.09483014,0.22127033,0.03161005,0.06322009,0.0,0.03161005,0.06322009,0.09483014,0.03161005,0.03161005,0.0,0.0,-0.03142707,-0.01890536,0.00598957,-0.04536988,-0.00776837,0.02273952
0.08790797,0.0,0.05860531,0.11721062,0.0,0.08790797,0.0,0.05860531,0.05860531,0.20511859,0.0,0.05860531,0.05860531,0.02930266,0.02930266,0.08790797,0.02930266,0.02930266,0.0,0.0,-0.01990558,-0.01454222,0.02012808,-0.01732611,0.00786384,0.0274917
0.08918622,0.0,0.05945748,0.08918622,0.0,0.08918622,0.02972874,0.08918622,0.05945748,0.23782991,0.0,0.05945748,0.05945748,0.0,0.05945748,0.02972874,0.02972874,0.02972874,0.0,0.0,-0.02772531,-0.02815658,0.01937384,-0.02085739,0.01804743,0.02854087
0.09264003,0.0,0.06176002,0.12352004,0.0,0.06176002,0.0,0.09264003,0.06176002,0.21616007,0.0,0.06176002,0.03088001,0.03088001,0.06176002,0.09264003,0.03088001,0.03088001,0.0,0.0,-0.03206107,-0.01802109,0.01277594,-0.03375822,-0.00117821,0.02232229
0.08956152,0.0,0.05970768,0.11941535,0.0,0.05970768,0.0,0.08956152,0.05970768,0.20897687,0.0,0.05970768,0.05970768,0.02985384,0.02985384,0.08956152,0.02985384,0.02985384,0.0,0.0,-0.02009207,-0.01296686,0.01467057,-0.02252797,0.00312407,0.02276174
0.08932658,0.0,0.05955105,0.11910211,0.0,0.08932658,0.0,0.08932658,0.05955105,0.20842869,0.0,0.05955105,0.05955105,0.0,0.05955105,0.05955105,0.02977553,0.02977553,0.0,0.0,-0.03226018,-0.03079071,0.01613561,-0.01254292,0.01695969,0.0301306
0.09451464,0.0,0.06300976,0.12601952,0.0,0.06300976,0.0,0.06300976,0.06300976,0.22053416,0.03150488,0.06300976,0.0,0.03150488,0.06300976,0.12601952,0.03150488,0.03150488,0.0,0.0,-0.02992448,-0.0163593,0.00619069,-0.04588774,-0.00774252,0.02255742
0.05832997,0.0,0.05832997,0.0,0.0,0.02916498,0.0,0.02916498,0.11665993,0.1749899,0.0,0.08749495,0.0,0.02916498,0.0,0.14582491,0.05832997,0.14582491,0.0,0.02916498,0.02236179,-0.00191978,0.01962274,-0.01690456,-0.01710667,0.03150205
0.08798447,0.0,0.0,0.05865631,0.0,0.05865631,0.02932816,0.02932816,0.08798447,0.14664078,0.0,0.08798447,0.0,0.0,0.0,0.14664078,0.02932816,0.2052971,0.0,0.0,-0.00091036,-0.00913994,0.01899697,-0.01149469,-0.00191037,0.03662921
0.0589781,0.0,0.02948905,0.02948905,0.0,0.02948905,0.0,0.02948905,0.11795621,0.17693431,0.0,0.11795621,0.0,0.0,0.0,0.14744526,0.0589781,0.17693431,0.0,0.0,0.00963194,-0.01653424,0.02138807,-0.01359914,-0.00311122,0.02908586
0.05882081,0.0,0.02941041,0.02941041,0.0,0.05882081,0.0,0.02941041,0.11764162,0.17646243,0.0,0.08823122,0.0,0.0,0.0,0.14705203,0.05882081,0.17646243,0.0,0.0,0.00470137,-0.01706064,0.01935718,-0.00795251,-0.00275853,0.03316973
0.05812422,0.0,0.05812422,0.0,0.0,0.02906211,0.0,0.05812422,0.11624843,0.17437265,0.0,0.08718632,0.0,0.0,0.0,0.14531054,0.05812422,0.14531054,0.0,0.02906211,0.01986731,-0.00266286,0.02017091,-0.01202493,-0.01602726,0.03162729
0.05894142,0.0,0.05894142,0.0,0.0,0.02947071,0.0,0.05894142,0.11788284,0.17682426,0.0,0.08841213,0.0,0.0,0.0,0.14735355,0.05894142,0.14735355,0.0,0.02947071,0.01345743,-0.01595259,0.02039798,-0.00859563,-0.01255101,0.03071041
0.05873131,0.0,0.02936565,0.05873131,0.0,0.05873131,0.0,0.02936565,0.08809696,0.17619392,0.0,0.08809696,0.0,0.0,0.0,0.14682826,0.05873131,0.17619392,0.0,0.0,0.00765926,-0.01211515,0.01711462,-0.01119366,-0.0052489,0.03471728
0.05819541,0.0,0.02909771,0.0,0.0,0.02909771,0.0,0.05819541,0.11639082,0.17458623,0.0,0.11639082,0.0,0.0,0.0,0.14548853,0.05819541,0.14548853,0.0,0.02909771,0.01791028,-0.01031161,0.01991685,-0.01166239,-0.00708522,0.03100781
0.05808941,0.0,0.0,0.05808941,0.0,0.05808941,0.0290447,0.0290447,0.08713411,0.17426822,0.0,0.08713411,0.0,0.0,0.0,0.14522352,0.05808941,0.17426822,0.0,0.0,0.00420681,-0.00684471,0.01428607,-0.00498438,0.00133754,0.03352344
0.08748021,0.0,0.0,0.05832014,0.0,0.05832014,0.02916007,0.02916007,0.08748021,0.14580034,0.0,0.08748021,0.0,0.0,0.0,0.14580034,0.02916007,0.20412048,0.0,0.0,0.00291541,-0.00822872,0.01993999,-0.01142881,-0.00189942,0.03641928
0.05910023,0.0,0.02955012,0.0,0.0,0.02955012,0.0,0.02955012,0.11820047,0.1773007,0.0,0.11820047,0.0,0.0,0.0,0.14775058,0.05910023,0.1773007,0.0,0.02955012,0.01331024,-0.01376917,0.02139945,-0.01657321,-0.01027183,0.03075069
0.05882686,0.0,0.0,0.05882686,0.0,0.05882686,0.02941343,0.02941343,0.08824028,0.17648057,0.0,0.08824028,0.0,0.0,0.0,0.14706714,0.02941343,0.20589399,0.0,0.0,0.00354133,-0.00774331,0.01624948,-0.01228051,-0.00249925,0.03208915
0.05778033,0.0,0.02889016,0.20223115,0.02889016,0.0,0.0,0.05778033,0.08667049,0.14445082,0.02889016,0.08667049,0.0,0.11556066,0.02889016,0.02889016,0.02889016,0.02889016,0.02889016,0.02889016,0.00524968,0.01480064,-0.00067866,-0.01360495,-0.01406456,-0.00285789
0.05765103,0.0,0.02882551,0.23060411,0.02882551,0.0,0.0,0.05765103,0.08647654,0.14412757,0.02882551,0.08647654,0.0,0.11530206,0.02882551,0.0,0.02882551,0.02882551,0.02882551,0.02882551,0.00179286,-0.0012988,0.01033344,-0.01400741,-0.01214401,0.00643093
0.05979261,0.0,0.0298963,0.17937782,0.05979261,0.0298963,0.0,0.05979261,0.05979261,0.14948152,0.0298963,0.11958522,0.0,0.11958522,0.0,0.0298963,0.0298963,0.0298963,0.0298963,0.0298963,0.00060936,0.00058504,-0.00992359,-0.00811762,-0.03006064,0.00053682
0.0602701,0.0,0.0602701,0.18081031,0.03013505,0.0,0.0,0.0602701,0.09040516,0.15067526,0.03013505,0.09040516,0.0,0.12054021,0.0,0.03013505,0.03013505,0.0602701,0.03013505,0.03013505,-0.01449939,-0.01532859,-0.00384138,-0.00096204,-0.01512958,-0.00496585
0.05755852,0.0,0.02877926,0.23023406,0.02877926,0.0,0.0,0.05755852,0.08633777,0.14389629,0.02877926,0.05755852,0.0,0.14389629,0.02877926,0.0,0.02877926,0.02877926,0.02877926,0.02877926,0.00749797,0.00036528,0.01053905,-0.01994403,-0.0144144,0.00868209
0.06000742,0.0,0.06000742,0.18002226,0.03000371,0.0,0.0,0.06000742,0.09001113,0.15001855,0.03000371,0.09001113,0.0,0.12001484,0.03000371,0.03000371,0.03000371,0.03000371,0.03000371,0.03000371,-0.00131112,-0.00263891,-0.00290237,-0.01796995,-0.02244255,-0.00286495
0.0602416,0.0,0.0602416,0.18072479,0.0602416,0.0,0.0,0.0602416,0.0602416,0.15060399,0.0301208,0.09036239,0.0,0.12048319,0.0,0.0301208,0.0301208,0.0602416,0.0301208,0.0301208,-0.0011395,-0.00914357,-0.00512882,-0.00246242,-0.03112848,-0.00522514
0.05783198,0.0,0.02891599,0.20241192,0.02891599,0.0,0.0,0.05783198,0.08674797,0.14457994,0.02891599,0.08674797,0.0,0.11566395,0.02891599,0.02891599,0.02891599,0.02891599,0.02891599,0.02891599,0.00414528,0.00752704,0.00861382,-0.01721452,-0.02184546,0.00671425
0.05720075,0.0,0.02860038,0.22880301,0.02860038,0.0,0.0,0.05720075,0.08580113,0.1144015,0.02860038,0.05720075,0.0,0.14300188,0.02860038,0.0,0.02860038,0.02860038,0.05720075,0.02860038,0.0119256,0.00349089,0.01268225,-0.01763634,-0.02258225,0.0111067
0.0,0.22840776,0.0,0.0,0.05710194,0.11420388,0.0,0.05710194,0.0,0.05710194,0.0,0.0,0.0,0.0,0.28550969,0.0,0.0,0.05710194,0.0,0.05710194,0.03526859,0.02914178,0.00680472,0.02799235,-0.00032499,-0.01251348
0.0,0.16391276,0.0,0.02731879,0.0,0.08195638,0.02731879,0.02731879,0.19123155,0.05463759,0.0,0.02731879,0.10927517,0.02731879,0.05463759,0.0,0.05463759,0.08195638,0.0,0.05463759,-0.01672051,-0.00391901,0.00103237,0.02979674,0.01910779,-0.01277391
0.0,0.16171183,0.0,0.05390394,0.0,0.08085591,0.02695197,0.02695197,0.1886638,0.05390394,0.0,0.02695197,0.10780789,0.0,0.05390394,0.0,0.05390394,0.08085591,0.0,0.05390394,-0.01696865,0.0031969,0.00104429,0.02891008,0.02612226,-0.01257585
0.03230174,0.03230174,0.06460347,0.03230174,0.06460347,0.0,0.03230174,0.0,0.06460347,0.03230174,0.03230174,0.0,0.09690521,0.0,0.12920694,0.03230174,0.19381041,0.12920694,0.0,0.0,0.00143654,0.00111976,0.01458991,-0.01539755,0.00958669,0.01961258
0.12713207,0.06356604,0.09534905,0.06356604,0.0,0.03178302,0.0,0.03178302,0.06356604,0.03178302,0.0,0.06356604,0.06356604,0.03178302,0.06356604,0.0,0.06356604,0.12713207,0.0,0.03178302,-0.00305183,0.00318992,0.01083001,-0.00354188,0.01846571,0.02061753
0.0665413,0.0,0.03327065,0.03327065,0.0665413,0.03327065,0.03327065,0.0,0.0665413,0.16635326,0.0,0.03327065,0.0665413,0.0,0.0665413,0.13308261,0.09981196,0.0665413,0.0,0.03327065,0.03293932,0.00332098,0.03029258,-0.02823502,-0.02728859,-0.00914884
0.0,0.0,0.0,0.07849301,0.23547903,0.15698602,0.0,0.0,0.0,0.0,0.0,0.07849301,0.07849301,0.0,0.07849301,0.07849301,0.15698602,0.0,0.23547903,0.0,0.02837018,0.03779523,-0.05039167,-0.03151615,-0.07907114,-0.08258159
0.0,0.0,0.0,0.22315423,0.09917966,0.0,0.0,0.0,0.24794915,0.07438474,0.02479491,0.02479491,0.0,0.02479491,0.07438474,0.02479491,0.02479491,0.02479491,0.04958983,0.0,0.02911254,0.05539409,0.0167076,-0.00485442,-0.03236157,0.01858991
0.02704489,0.0,0.05408978,0.05408978,0.10817956,0.05408978,0.0,0.0,0.05408978,0.08113467,0.02704489,0.05408978,0.02704489,0.13522445,0.13522445,0.05408978,0.02704489,0.02704489,0.08113467,0.0,-0.0019385,0.01932276,-0.02340991,0.03599606,-0.01315011,-0.01748126
0.0,0.0,0.05959524,0.08939285,0.02979762,0.05959524,0.0,0.11919047,0.11919047,0.05959524,0.02979762,0.08939285,0.0,0.23838094,0.0,0.0,0.02979762,0.02979762,0.02979762,0.05959524,-0.00706944,-0.01079633,0.01209753,-0.01907905,-0.02026956,0.00220024
0.0,0.0,0.06051841,0.09077761,0.0302592,0.09077761,0.0,0.12103681,0.12103681,0.06051841,0.0302592,0.09077761,0.0,0.21181442,0.0,0.0,0.0302592,0.0302592,0.0302592,0.06051841,-0.00412914,-0.00980202,0.01028671,-0.02127162,-0.02133902,-0.01281702
0.0,0.0,0.06294615,0.09441923,0.03147308,0.09441923,0.0,0.1258923,0.06294615,0.06294615,0.03147308,0.1258923,0.0,0.15736538,0.0,0.0,0.06294615,0.03147308,0.03147308,0.06294615,-0.00881327,-0.01985858,0.01651847,-0.003674,-0.02169659,-0.00108753
0.0,0.0,0.05909672,0.08864508,0.02954836,0.08864508,0.0,0.1477418,0.11819344,0.05909672,0.02954836,0.08864508,0.0,0.1477418,0.0,0.0,0.05909672,0.02954836,0.02954836,0.05909672,0.00111754,-0.00836479,0.01198355,-0.01042309,-0.02208001,-0.00642578
0.0,0.0,0.05745934,0.08618901,0.02872967,0.05745934,0.02872967,0.11491868,0.05745934,0.08618901,0.02872967,0.14364836,0.0,0.11491868,0.0,0.0,0.08618901,0.02872967,0.05745934,0.05745934,-0.00418524,-0.01576166,0.01104598,-0.01050269,-0.01532755,0.00046299
0.0,0.0,0.06029342,0.09044014,0.03014671,0.09044014,0.0,0.12058685,0.12058685,0.06029342,0.03014671,0.09044014,0.0,0.21102698,0.0,0.0,0.03014671,0.03014671,0.03014671,0.06029342,0.00145081,-0.00947884,0.0116459,-0.02070367,-0.02526153,-0.0127876
0.0,0.0,0.06292287,0.09438431,0.03146144,0.06292287,0.0,0.12584574,0.09438431,0.06292287,0.03146144,0.12584574,0.0,0.15730718,0.0,0.0,0.06292287,0.03146144,0.03146144,0.06292287,-0.00965032,-0.01931946,0.01337107,-0.00043338,-0.02011917,-0.00207612
0.0,0.0,0.06012166,0.09018248,0.03006083,0.06012166,0.0,0.12024331,0.15030414,0.06012166,0.03006083,0.09018248,0.0,0.24048662,0.0,0.0,0.03006083,0.03006083,0.03006083,0.03006083,-0.00594948,-0.02380689,0.00522475,-0.02138532,-0.00887519,0.00266316
0.0,0.0,0.09287917,0.09287917,0.03095972,0.06191945,0.0,0.12383889,0.15479861,0.06191945,0.03095972,0.06191945,0.0,0.21671806,0.0,0.0,0.03095972,0.03095972,0.06191945,0.03095972,-0.00899061,-0.02454842,0.00505718,-0.02936891,-0.02939452,0.00365498
0.0,0.0,0.06277384,0.09416075,0.03138692,0.09416075,0.0,0.09416075,0.12554767,0.06277384,0.03138692,0.09416075,0.0,0.15693459,0.0,0.0,0.06277384,0.03138692,0.03138692,0.06277384,0.0003062,-0.00887394,0.01112221,-0.01044957,-0.0210986,-0.00677459
0.0,0.0,0.05954573,0.08931859,0.02977286,0.05954573,0.02977286,0.11909145,0.05954573,0.05954573,0.02977286,0.14886431,0.0,0.14886431,0.0,0.0,0.05954573,0.02977286,0.05954573,0.05954573,-0.00837042,-0.02012444,0.01231152,-0.00614115,-0.0194355,-0.0002902
0.0,0.0,0.05915615,0.05915615,0.02957807,0.05915615,0.0,0.1183123,0.14789037,0.05915615,0.02957807,0.08873422,0.0,0.2366246,0.0,0.0,0.02957807,0.02957807,0.02957807,0.05915615,-0.00097373,-0.0007201,0.00999243,-0.02529073,-0.01867183,0.00043135
0.0,0.0,0.06054438,0.06054438,0.03027219,0.06054438,0.0,0.12108877,0.15136096,0.06054438,0.03027219,0.09081657,0.0,0.24217753,0.0,0.0,0.03027219,0.03027219,0.03027219,0.06054438,-0.00467345,-0.01567632,0.0021658,-0.02603931,-0.01911001,0.00380659
0.16336139,0.0,0.0,0.0,0.0,0.16336139,0.04084035,0.04084035,0.0,0.04084035,0.04084035,0.0,0.0,0.0816807,0.0,0.0,0.12252104,0.0816807,0.0,0.04084035,0.01501119,0.00285066,0.07996669,-0.00714162,0.00103235,0.09147376
0.04475664,0.13426993,0.0,0.0,0.0,0.08951329,0.0,0.0,0.04475664,0.0,0.04475664,0.13426993,0.04475664,0.0,0.04475664,0.26853986,0.08951329,0.0,0.0,0.04475664,0.00576299,-0.00409331,0.01424689,-0.0022765,0.00235183,-0.00063805
0.16832422,0.0,0.0,0.11221614,0.05610807,0.16832422,0.0,0.05610807,0.11221614,0.11221614,0.0,0.05610807,0.0,0.0,0.05610807,0.0,0.11221614,0.0,0.11221614,0.0,0.00999669,0.02779062,-0.01847786,-0.06641326,-0.06903226,-0.00602538
0.16336928,0.0,0.0,0.10891285,0.05445643,0.16336928,0.0,0.05445643,0.10891285,0.10891285,0.0,0.05445643,0.05445643,0.0,0.05445643,0.0,0.05445643,0.0,0.10891285,0.0,0.01346392,0.0260938,-0.03062114,-0.06335824,-0.06672062,0.03201372
